customer_id,customer_fname,customer_lname,customer_revenue,revenue_per_customer
5571,David,Murphy,"",0.0
5607,Mary,Heath,"",0.0
6024,Jesse,Berry,1322.78,1322.78
6161,Benjamin,Smith,"",0.0
6307,Gregory,Smith,"",0.0
6351,Michael,Atkins,629.9300000000001,629.9300000000001
6420,Jacqueline,Mahoney,"",0.0
6468,William,Smith,"",0.0
6812,Sharon,Smith,"",0.0
6816,Steven,Smith,1399.89,1399.89
6894,Gerald,Nichols,"",0.0
7155,Richard,Thompson,"",0.0
7306,Ruth,Brooks,"",0.0
7407,Diane,Kim,"",0.0
7416,Lisa,Rivera,"",0.0
7444,Pamela,Andrade,"",0.0
785,Lauren,Gonzalez,"",0.0
7989,Elizabeth,Douglas,"",0.0
824,Mary,Smith,"",0.0
8342,Betty,Smith,199.99,199.99
8438,Joyce,Trevino,"",0.0
8574,Brenda,Griffin,"",0.0
8803,Mary,Smith,879.96,879.96
8804,Carolyn,Hughes,"",0.0
8872,Mary,Garcia,"",0.0
9054,Mary,Parker,"",0.0
9202,Mary,Skinner,"",0.0
928,Mary,Wilson,"",0.0
9710,James,Giles,619.9200000000001,619.9200000000001
10011,Mary,Gonzales,199.99,199.99
1010,Carolyn,Moss,"",0.0
10200,Nicole,Smith,399.98,399.98
10229,Madison,Smith,"",0.0
10371,Joseph,Smith,379.91999999999996,379.91999999999996
1039,Mary,Smith,"",0.0
10509,Mary,Smith,"",0.0
10625,Mark,Davis,"",0.0
10739,Doris,Nguyen,"",0.0
11004,Elizabeth,Smith,"",0.0
11019,Mary,Zamora,"",0.0
11231,Mary,Schroeder,"",0.0
1145,Mary,Smith,429.93,429.93
11900,Bryan,Ward,"",0.0
11916,Mary,Smith,"",0.0
12134,Mary,Jefferson,1029.88,1029.88
12167,Christopher,Smith,"",0.0
12209,Jerry,Hobbs,"",0.0
12222,Mary,Smith,"",0.0
12311,Mary,Smith,"",0.0
1266,Mary,Armstrong,"",0.0
1544,Brittany,Marquez,429.94,429.94
1636,Julie,Petersen,199.99,199.99
1645,Mary,Rivera,"",0.0
1866,Jessica,Huffman,"",0.0
2037,Jacob,Clark,"",0.0
2046,Mary,Smith,"",0.0
2094,Mary,Smith,"",0.0
2306,Mary,Chen,"",0.0
2755,Andrew,Smith,"",0.0
3276,Mary,Owens,"",0.0
3310,Robert,Porter,417.89,417.89
3809,Melissa,Taylor,"",0.0
3849,Carol,Thomas,"",0.0
390,Mary,Smith,"",0.0
4204,Mary,Smith,"",0.0
4242,Benjamin,Arroyo,599.9,599.9
4258,Charles,Rogers,"",0.0
4360,Mary,Romero,"",0.0
4388,Richard,Moore,149.94,149.94
4682,Marilyn,Morales,"",0.0
4723,Terry,Smith,"",0.0
5286,Mary,Smith,"",0.0
5348,Mary,Wilson,"",0.0
5355,Andrea,Reese,"",0.0
5457,Mary,Conrad,"",0.0
5619,Mary,Smith,"",0.0
6002,Nathan,Reyes,"",0.0
6171,Mary,Mcdowell,"",0.0
6204,Mary,Clarke,"",0.0
6486,Mary,Smith,"",0.0
6567,Jeffrey,Smith,"",0.0
6591,Lauren,Smith,379.97,379.97
6695,Lori,Washington,"",0.0
6898,Nathan,Butler,"",0.0
6915,Robert,Whitney,"",0.0
7069,Mary,Garza,"",0.0
7911,Joshua,Smith,"",0.0
8148,Daniel,Smith,"",0.0
8175,Mary,Smith,"",0.0
8186,Theresa,Smith,"",0.0
8649,Mary,Smith,"",0.0
9577,Mary,Macias,"",0.0
9822,Peter,Goodman,"",0.0
10073,Megan,Lee,"",0.0
10076,Mary,Davis,"",0.0
10116,Ashley,Smith,"",0.0
10214,Raymond,Smith,"",0.0
10428,Tammy,Chavez,579.9300000000001,579.9300000000001
10441,Jesse,Smith,"",0.0
10448,Nancy,Gilbert,"",0.0
11012,Mary,Smith,"",0.0
11057,Mary,Smith,"",0.0
11131,Mary,Smith,"",0.0
11178,Laura,Smith,"",0.0
11805,Anthony,Smith,"",0.0
12060,Mary,Robinson,"",0.0
1228,Diana,Smith,"",0.0
12392,Alan,Wolf,"",0.0
1278,Mary,Smith,"",0.0
1387,Mary,Smith,"",0.0
1637,Mary,Smith,"",0.0
1641,Ruth,Cox,"",0.0
1930,Mary,Hooper,"",0.0
214,Lauren,Booth,"",0.0
2377,Sandra,Castro,"",0.0
2693,Raymond,Wallace,"",0.0
3031,Carol,Smith,699.96,699.96
3110,Phillip,Smith,"",0.0
3328,Mary,Cannon,989.8900000000001,989.8900000000001
3373,Mary,Willis,949.9200000000001,949.9200000000001
3665,Philip,Wyatt,"",0.0
3692,James,Smith,"",0.0
3793,Janet,Best,"",0.0
3823,Charles,Ortega,"",0.0
4151,Mary,Smith,344.95000000000005,344.95000000000005
4167,Mary,Roman,"",0.0
4390,Kelly,Mcknight,"",0.0
4506,Michael,Mccann,"",0.0
4508,Emma,Calderon,"",0.0
4548,Ruth,Smith,"",0.0
4806,Mary,Smith,395.95000000000005,395.95000000000005
4878,Sandra,Smith,"",0.0
5008,Donald,Gibbs,"",0.0
5027,Mary,Collins,"",0.0
5037,Amber,Pearson,"",0.0
5256,Cheryl,Smith,"",0.0
527,Mary,Gregory,"",0.0
560,Emma,Smith,"",0.0
5647,Mary,Phelps,"",0.0
6079,Bruce,Perkins,939.9,939.9
6498,William,Smith,"",0.0
656,Julie,Smith,"",0.0
6604,Heather,Smith,"",0.0
6608,Mary,Higgins,"",0.0
6675,Mary,Smith,"",0.0
6917,Mary,Roberts,"",0.0
7227,Mary,Hernandez,1179.82,1179.82
7255,Joe,Richardson,"",0.0
7329,Deborah,Mendez,"",0.0
7499,Mary,Powell,"",0.0
7556,Samantha,Davis,229.95999999999998,229.95999999999998
7562,Thomas,Hayes,"",0.0
7699,Judith,Ray,"",0.0
7922,Jennifer,Smith,"",0.0
8161,Ruth,Ramirez,"",0.0
8223,Mary,Smith,"",0.0
8780,Alice,Smith,"",0.0
8810,Mary,Smith,"",0.0
9137,Mary,Smith,"",0.0
9138,Gary,Erickson,"",0.0
9165,Judith,Campos,"",0.0
9295,Jane,Smith,"",0.0
9497,Jerry,Horton,"",0.0
9561,Robert,Smith,"",0.0
9735,Jack,Smith,"",0.0
10156,Christine,Smith,"",0.0
10732,Melissa,Robertson,"",0.0
10887,Gregory,Frank,499.94,499.94
10893,Lisa,Smith,"",0.0
11107,Melissa,Smith,"",0.0
11858,Mary,Smith,"",0.0
11974,Susan,Smith,"",0.0
12200,Sean,Williams,"",0.0
1260,Kelly,Calderon,"",0.0
1593,Nicholas,Summers,1469.8200000000002,1469.8200000000002
179,Mary,Rodgers,"",0.0
1909,Mary,Smith,779.8100000000001,779.8100000000001
2521,Mary,Smith,"",0.0
267,Richard,Smith,389.89,389.89
2871,Sharon,Mitchell,"",0.0
2877,Mary,Ramirez,319.97,319.97
3463,Laura,Adams,"",0.0
3772,Mary,Smith,"",0.0
3904,Mary,Brandt,"",0.0
3909,Amber,Walker,"",0.0
4150,Jordan,Riley,"",0.0
4243,Mary,Smith,"",0.0
4256,Mary,Tate,549.94,549.94
4371,Doris,Roberson,"",0.0
4444,Russell,Sullivan,"",0.0
4560,Mary,Smith,"",0.0
4646,Arthur,Ramos,"",0.0
4714,Mary,Finley,"",0.0
5156,Stephen,Smith,"",0.0
5686,Mary,James,"",0.0
573,Mary,Smith,"",0.0
609,Kevin,Cantu,"",0.0
6577,Mary,Kaufman,"",0.0
6889,Mary,Sandoval,"",0.0
6891,Mary,Gill,"",0.0
6919,Tyler,Bradley,"",0.0
7315,Mary,Smith,524.98,524.98
7415,Mary,Smith,"",0.0
7438,Donald,Smith,"",0.0
7786,Mary,Price,"",0.0
8098,Mary,Smith,"",0.0
8271,Mary,Smith,"",0.0
8338,Mary,Jefferson,"",0.0
8427,Cynthia,Velez,"",0.0
8428,Walter,Smith,299.95,299.95
850,Sean,Smith,"",0.0
8580,Kelly,Smith,"",0.0
8894,Laura,Washington,"",0.0
8911,Catherine,Arnold,"",0.0
9090,Carolyn,Davis,"",0.0
9157,Nicholas,Smith,"",0.0
9299,Robert,Chambers,129.99,129.99
9397,Mary,Curry,"",0.0
953,Mary,Mills,"",0.0
9571,Lori,Smith,"",0.0
10089,Mary,Roach,"",0.0
10354,Mary,Patel,"",0.0
10549,Mary,Atkinson,"",0.0
1058,Martha,Smith,"",0.0
10677,Mary,Smith,"",0.0
11299,Henry,Smith,"",0.0
1193,Mary,Smith,"",0.0
1494,Rebecca,Ortiz,"",0.0
1579,Larry,Smith,"",0.0
1833,Ronald,Smith,"",0.0
2028,Cynthia,Smith,"",0.0
2097,Mary,Smith,"",0.0
2573,Anna,Taylor,"",0.0
2691,Donald,Jimenez,"",0.0
284,John,Harrington,"",0.0
3044,Mary,Hunter,"",0.0
3195,Mary,Smith,"",0.0
3264,Mary,Cook,"",0.0
3283,Charles,Ramos,119.98,119.98
3729,John,Peters,"",0.0
3741,Joseph,Johnson,"",0.0
3744,Michael,Hancock,"",0.0
3960,Mary,Smith,"",0.0
408,Elizabeth,Raymond,"",0.0
4175,Julia,Smith,"",0.0
4197,George,Smith,"",0.0
4397,Diana,Wright,759.9300000000001,759.9300000000001
440,Mary,Skinner,"",0.0
4438,Frank,Jennings,"",0.0
4517,Mary,Cline,"",0.0
4843,Mary,Sandoval,"",0.0
4879,Helen,Webb,"",0.0
5142,Mary,Faulkner,"",0.0
520,Mary,Reid,"",0.0
5275,Alan,Smith,"",0.0
5323,Julia,James,"",0.0
5350,Timothy,Solomon,1279.9,1279.9
5432,Denise,Smith,"",0.0
5499,Karen,Santiago,"",0.0
5527,Joshua,Smith,"",0.0
5883,James,Garner,"",0.0
5894,Lauren,Smith,"",0.0
6139,Mary,Jarvis,"",0.0
6150,Willie,Smith,"",0.0
6670,Betty,Lopez,"",0.0
6786,Robert,Smith,324.98,324.98
6789,Jessica,Mcintosh,469.96000000000004,469.96000000000004
6864,Kathryn,Smith,"",0.0
6866,Wayne,Smith,"",0.0
6962,Jerry,Sandoval,"",0.0
7000,Amber,Smith,"",0.0
7171,Mary,Evans,"",0.0
7379,David,Mullins,"",0.0
7537,Stephen,Lee,"",0.0
7553,Mary,Thompson,"",0.0
7633,Emily,Smith,859.87,859.87
7770,Kenneth,Smith,"",0.0
7815,Mary,Bauer,"",0.0
7966,John,Smith,369.95000000000005,369.95000000000005
7970,Mary,Copeland,"",0.0
8059,Mary,Smith,"",0.0
8083,Marie,Figueroa,"",0.0
826,Mary,Delacruz,"",0.0
8261,Mary,Smith,"",0.0
8721,James,Smith,"",0.0
8961,Jeremy,Smith,"",0.0
9152,Mary,Martinez,"",0.0
9239,Mary,Smith,"",0.0
9524,Mary,Nelson,"",0.0
9556,Ronald,Jackson,"",0.0
9636,Mary,Cruz,"",0.0
1006,Mary,Little,"",0.0
10489,Jeffrey,Smith,"",0.0
10578,Karen,Smith,"",0.0
10953,Kevin,Smith,"",0.0
11285,Christian,Smith,"",0.0
11450,Donald,Nelson,"",0.0
11484,Mary,Montoya,"",0.0
12042,Doris,Smith,"",0.0
12083,Mary,Smith,"",0.0
12349,Mary,Arnold,"",0.0
1462,Patricia,Bartlett,"",0.0
1543,Mary,Smith,"",0.0
1608,Michael,Smith,"",0.0
1648,Joan,Ingram,"",0.0
1753,Sandra,Smith,"",0.0
202,Sharon,Smith,"",0.0
2442,Kathryn,Ferguson,"",0.0
248,Christina,Walsh,"",0.0
3128,Karen,Turner,1389.8,1389.8
3161,Barbara,Arias,654.8199999999999,654.8199999999999
3255,Mary,Christian,"",0.0
327,Mary,Smith,"",0.0
3307,Lauren,Holmes,"",0.0
3707,Mary,Smith,174.97,174.97
3837,Mary,Smith,209.97000000000003,209.97000000000003
3867,Mary,Frazier,"",0.0
4245,Steven,Smith,"",0.0
4291,Mary,Finley,"",0.0
4526,Carol,Smith,"",0.0
4650,Mary,Smith,"",0.0
4661,Mildred,Smith,"",0.0
4731,Hannah,Thompson,"",0.0
484,Shirley,Richardson,"",0.0
5398,James,Rogers,"",0.0
5517,Mary,Wagner,"",0.0
5660,Mary,Maldonado,329.98,329.98
5866,Daniel,Smith,"",0.0
6041,Daniel,Woods,"",0.0
6238,Mary,Young,"",0.0
6288,Catherine,Johnson,"",0.0
6304,Justin,Parker,899.9300000000001,899.9300000000001
6437,Sara,Duarte,"",0.0
7181,Jean,Smith,"",0.0
7756,Mary,Johnson,429.99,429.99
8248,George,Harrell,"",0.0
825,George,Ross,"",0.0
8307,Kimberly,Irwin,"",0.0
8339,Richard,Smith,2035.72,2035.72
8411,Harold,Smith,"",0.0
8461,Mary,Wood,"",0.0
8591,Mary,Smith,"",0.0
8716,Evelyn,Smith,"",0.0
9006,Brenda,Smith,"",0.0
9359,Nancy,Campos,"",0.0
96,Virginia,Smith,"",0.0
9624,Ann,Smith,"",0.0
9663,Mary,Williams,199.92,199.92
9708,Cynthia,Smith,"",0.0
9762,Ronald,Johnson,"",0.0
9828,Mary,Smith,"",0.0
10171,Kevin,Smith,"",0.0
10310,Virginia,Le,"",0.0
10316,Martha,Phelps,1219.92,1219.92
10473,Betty,Hartman,"",0.0
10490,Brenda,Ramirez,"",0.0
10513,Sandra,Garcia,"",0.0
10673,William,Garcia,"",0.0
10969,Mary,Tran,"",0.0
11229,Diane,Smith,"",0.0
11258,Mary,Smith,1299.91,1299.91
11469,Judy,Smith,419.96000000000004,419.96000000000004
11509,Sharon,Wood,"",0.0
11898,Debra,Smith,"",0.0
11976,Robert,Smith,"",0.0
11980,Samuel,Swanson,"",0.0
12111,Amber,Franco,"",0.0
12281,Scott,Miller,"",0.0
12282,Mary,Wilson,"",0.0
12404,Mary,Smith,"",0.0
1322,Aaron,Williamson,"",0.0
1454,Grace,Smith,"",0.0
1610,Mary,Le,"",0.0
1733,Margaret,Smith,"",0.0
2209,Emma,Ramos,"",0.0
221,Mary,Cox,"",0.0
2210,Mary,Bryant,"",0.0
2277,Ruth,Arnold,"",0.0
2601,Mary,Herring,"",0.0
2979,Nicole,Smith,"",0.0
320,Mary,Brooks,179.97,179.97
3347,Mary,Christian,"",0.0
3350,Mary,Mercer,"",0.0
3618,Linda,Evans,"",0.0
3619,Samantha,Smith,"",0.0
3724,Michelle,Webb,"",0.0
3852,Roy,Potts,"",0.0
4138,Mary,Smith,649.86,649.86
4255,Brittany,Smith,39.99,39.99
4399,Richard,Smith,559.96,559.96
4686,Mary,Smith,"",0.0
4892,Mary,Nichols,"",0.0
5349,Kenneth,Martin,"",0.0
5580,Kathryn,Smith,"",0.0
5669,Mary,Smith,"",0.0
5734,Mary,Stanley,"",0.0
5769,Frank,Smith,"",0.0
6048,Mary,Hanson,"",0.0
610,Mary,Smith,"",0.0
6497,Mary,Lee,"",0.0
6573,Joseph,Noble,"",0.0
6859,Mary,Smith,"",0.0
7022,Mary,Smith,"",0.0
7319,Samuel,Parks,"",0.0
7764,Mary,Wilson,699.9300000000001,699.9300000000001
7926,Bobby,Castillo,"",0.0
804,William,Dudley,"",0.0
8184,Mary,Smith,237.98000000000002,237.98000000000002
8282,Mary,Ray,"",0.0
8344,Daniel,Smith,"",0.0
8368,Susan,Smith,"",0.0
8620,Mary,Briggs,"",0.0
8653,Amanda,Smith,"",0.0
8661,James,Stafford,"",0.0
9125,Mary,Smith,249.99,249.99
9269,Angela,English,"",0.0
9542,Mary,Smith,"",0.0
9647,Charles,Butler,"",0.0
9720,Julia,Berry,"",0.0
9954,Emily,Smith,"",0.0
10220,Gerald,Mason,"",0.0
10268,Amy,Washington,"",0.0
1030,Mary,Burnett,"",0.0
10522,Andrew,Smith,"",0.0
10528,Mary,Smith,"",0.0
1071,Mary,Roach,"",0.0
11046,Scott,Davidson,"",0.0
11119,Doris,Schneider,"",0.0
11183,Mary,Smith,59.99,59.99
11230,Sara,Collins,"",0.0
11289,Mary,Wang,129.99,129.99
11595,Zachary,Jones,"",0.0
11615,Mary,Dalton,"",0.0
11850,Deborah,Smith,"",0.0
11880,Mary,Smith,"",0.0
12112,Mary,Smith,"",0.0
12184,Mary,Ford,"",0.0
12389,Kimberly,King,249.97000000000003,249.97000000000003
1607,Mary,Ortiz,"",0.0
1898,Mary,Hammond,"",0.0
2091,Doris,Smith,"",0.0
2638,Mary,Hardy,179.99,179.99
2741,Jason,Smith,"",0.0
300,Mary,Key,"",0.0
3372,Virginia,Smith,"",0.0
3393,Nathan,Smith,"",0.0
3558,Mary,Smith,684.94,684.94
3633,Mary,Burch,"",0.0
3738,Cheryl,Smith,"",0.0
4013,Gloria,Thornton,"",0.0
4125,Mary,Smith,1089.93,1089.93
4279,Jack,Meyer,"",0.0
4297,Mary,Torres,327.94,327.94
43,Mary,Herring,119.98,119.98
4575,Ashley,Whitaker,"",0.0
4721,Scott,Keith,"",0.0
503,Rachel,Smith,"",0.0
5376,Mary,Smith,"",0.0
5723,Samantha,Howard,"",0.0
5788,Mary,Barrera,"",0.0
5816,Barbara,Smith,"",0.0
5818,Brandon,Smith,"",0.0
6210,Richard,Smith,"",0.0
633,Mary,Campbell,"",0.0
6536,Mary,Smith,"",0.0
6584,Mary,Smith,"",0.0
7217,Carl,Smith,299.98,299.98
7606,Mary,Khan,"",0.0
7790,Edward,Castaneda,"",0.0
8040,Mary,Smith,"",0.0
8052,Pamela,Smith,"",0.0
8200,Mary,Morales,"",0.0
8336,Mary,Smith,"",0.0
8408,Patrick,Smith,"",0.0
8558,Peter,Wilson,"",0.0
8577,Mary,Smith,"",0.0
873,Mary,Smith,"",0.0
8837,Kathleen,Cole,"",0.0
8935,John,Smith,"",0.0
897,Anthony,Schultz,"",0.0
9192,Mary,Mueller,"",0.0
9369,Matthew,Smith,"",0.0
9443,Karen,Fox,"",0.0
9451,Mary,Smith,849.84,849.84
9609,Mary,Lucero,"",0.0
9667,Eric,Perry,"",0.0
9679,Mary,Moreno,"",0.0
9713,Mary,Smith,"",0.0
10205,Mary,Smith,"",0.0
10773,Christopher,Smith,"",0.0
11181,Mary,Hernandez,"",0.0
11192,Andrew,Dickson,"",0.0
11193,Rachel,Smith,"",0.0
1152,Maria,Smith,"",0.0
1505,Mary,Smith,"",0.0
1592,Margaret,White,"",0.0
1861,Nancy,Smith,"",0.0
1981,Betty,Romero,"",0.0
2048,Mary,Wolf,129.99,129.99
2479,Mary,Miller,"",0.0
273,Benjamin,Smith,"",0.0
2847,Theresa,Mays,"",0.0
2856,Karen,Guzman,"",0.0
2866,Jerry,Smith,639.94,639.94
3068,Margaret,Smith,"",0.0
3149,Edward,Dennis,"",0.0
3196,Diane,Ferguson,"",0.0
3296,Mary,Smith,"",0.0
3389,Mary,Martinez,"",0.0
3600,Jennifer,Smith,"",0.0
3624,Grace,Shah,"",0.0
3811,Mary,Smith,"",0.0
3855,Amy,Smith,"",0.0
3931,Linda,Vasquez,"",0.0
3946,Nathan,West,"",0.0
401,Bobby,Smith,"",0.0
4148,Debra,Hendrix,"",0.0
421,Mary,Smith,"",0.0
4547,Mary,Molina,"",0.0
4877,Mary,Greene,"",0.0
4901,Brenda,Smith,"",0.0
4976,Mary,Smith,"",0.0
5,Robert,Hudson,"",0.0
5261,Jennifer,Suarez,"",0.0
5474,Mary,Sanchez,"",0.0
6188,Kevin,Davies,30.0,30.0
6386,Mary,Smith,"",0.0
6939,Amber,Jimenez,"",0.0
6964,Gregory,Dominguez,"",0.0
7577,Mary,Bauer,"",0.0
7765,Mary,Costa,479.84000000000003,479.84000000000003
7908,Stephanie,Smith,"",0.0
8090,Mary,Martinez,"",0.0
8241,Betty,Smith,759.9200000000001,759.9200000000001
8319,Mary,Sanchez,"",0.0
8749,Benjamin,Graham,"",0.0
9027,Mary,Yoder,"",0.0
9072,Mary,Smith,"",0.0
9421,Julia,Lynch,"",0.0
9727,Mary,Cruz,"",0.0
9842,Mary,Smith,"",0.0
9849,Mary,Smith,"",0.0
10014,Janet,Williams,"",0.0
1022,Mary,Smith,"",0.0
10270,Brenda,Smith,"",0.0
10305,Catherine,Hudson,199.99,199.99
10332,Mary,Smith,"",0.0
10545,Kenneth,Smith,"",0.0
10763,Angela,Smith,"",0.0
1082,Angela,Contreras,909.95,909.95
10978,Mary,Smith,"",0.0
11155,Mary,Smith,"",0.0
11216,Mary,Morgan,"",0.0
11540,Doris,Smith,"",0.0
11601,Crystal,Hayden,"",0.0
12258,Kevin,Smith,399.97,399.97
1307,Austin,Elliott,"",0.0
1576,Dorothy,Melton,"",0.0
163,Austin,Diaz,"",0.0
1782,Robert,Smith,859.9300000000001,859.9300000000001
1940,Katherine,Smith,"",0.0
2123,Mary,Ray,"",0.0
2174,Rachel,Fuentes,"",0.0
2183,Richard,Smith,481.95000000000005,481.95000000000005
2336,Kathy,Pratt,"",0.0
2463,Mary,Smith,"",0.0
2626,Laura,Smith,"",0.0
2660,Mary,Schwartz,739.94,739.94
2731,Joshua,Smith,"",0.0
2737,Mary,Smith,"",0.0
2779,Andrea,Randall,"",0.0
2845,Ryan,Collins,"",0.0
2947,Roy,Smith,"",0.0
3036,Mary,Huerta,"",0.0
31,Mary,Byrd,"",0.0
3117,Jacob,Murphy,"",0.0
3172,Karen,Boyle,"",0.0
3194,Keith,Gutierrez,"",0.0
3748,Brenda,Smith,"",0.0
4071,William,Smith,"",0.0
4160,Amy,Ryan,"",0.0
4237,Mary,Smith,"",0.0
4330,Robert,Cantrell,1209.88,1209.88
4792,Dorothy,Montoya,"",0.0
4986,Katherine,Cole,"",0.0
5029,Kevin,Smith,"",0.0
5069,Mary,Martin,"",0.0
5183,Mary,Schroeder,"",0.0
5692,Shirley,Harvey,"",0.0
5755,Marie,Shah,1015.9200000000001,1015.9200000000001
5907,Mary,Proctor,"",0.0
6093,Douglas,Jacobs,"",0.0
6151,Mary,Jones,"",0.0
6213,Michael,Richardson,"",0.0
6368,Mary,Morales,"",0.0
7182,Mary,Klein,"",0.0
7320,Theresa,Smith,"",0.0
7376,Mary,Smith,"",0.0
7400,Benjamin,Smith,"",0.0
7875,Mary,Gonzales,"",0.0
7890,Mary,Smith,"",0.0
797,Carl,Rodriguez,"",0.0
7978,Amber,Santos,"",0.0
8056,John,Logan,"",0.0
815,Johnny,Smith,"",0.0
8262,George,Porter,1019.9300000000001,1019.9300000000001
8439,Mary,Smith,"",0.0
8825,Anthony,Swanson,"",0.0
8943,Brian,Yates,309.97,309.97
9083,Mary,Frank,"",0.0
9114,Mary,Smith,"",0.0
9143,Tyler,Smith,"",0.0
9385,Andrew,Whitehead,899.9300000000001,899.9300000000001
9466,Mary,Smith,"",0.0
9474,Keith,Moore,"",0.0
9730,Grace,Bean,"",0.0
9731,Mary,Smith,"",0.0
9756,Mary,White,"",0.0
9868,Mark,Cohen,50.0,50.0
100,George,Barrett,449.98,449.98
10445,Mary,Reed,"",0.0
10584,Mary,Smith,"",0.0
10592,Ethan,Smith,"",0.0
10683,Mary,Henry,"",0.0
10881,Linda,Smith,599.9300000000001,599.9300000000001
1106,Daniel,Smith,"",0.0
11138,William,Smith,"",0.0
11440,Gloria,Torres,"",0.0
11982,Ethan,Johnson,"",0.0
12097,Mary,Johnson,"",0.0
12259,Mary,Joseph,"",0.0
1697,Robert,Stanley,"",0.0
2206,Mary,Peters,"",0.0
2337,Mary,Smith,"",0.0
2351,Mary,Fuller,"",0.0
2646,Mary,Daugherty,"",0.0
2705,Mary,Smith,"",0.0
2775,Mary,Hayes,1159.88,1159.88
2841,Mary,Smith,"",0.0
2902,Megan,Leach,"",0.0
3676,Mary,Smith,"",0.0
4247,Anna,Baldwin,"",0.0
4615,Christopher,Barnett,"",0.0
4741,Mary,Smith,"",0.0
4941,Mary,Smith,"",0.0
4961,Justin,Kim,"",0.0
5189,Frank,Elliott,439.98,439.98
5283,Jacob,Guerrero,"",0.0
5556,Richard,Burns,"",0.0
5644,Carl,Horn,"",0.0
5677,Paul,Mccullough,"",0.0
5922,Sharon,Mercado,"",0.0
5967,Matthew,Farmer,"",0.0
6444,John,Smith,259.98,259.98
6448,Mary,Lawrence,649.94,649.94
6588,Mary,Smith,"",0.0
6910,Carol,Smith,1139.88,1139.88
7311,John,Smith,"",0.0
7336,Rose,Lyons,"",0.0
7382,Dorothy,Smith,389.97,389.97
7480,Mary,Gordon,"",0.0
7820,John,Deleon,"",0.0
7880,Joyce,Padilla,"",0.0
7981,Mark,Smith,759.9200000000001,759.9200000000001
8237,Emma,Munoz,"",0.0
8263,Mary,Smith,"",0.0
8303,Ashley,Smith,"",0.0
8891,Michael,Smith,"",0.0
908,Mary,Smith,819.9000000000001,819.9000000000001
9086,George,Stanley,"",0.0
9089,Jessica,Smith,"",0.0
9818,Mary,Avila,"",0.0
10280,Nicholas,Knapp,"",0.0
10382,Mary,Romero,"",0.0
10613,Mary,Haynes,"",0.0
10618,Mary,Ortega,"",0.0
1079,Carolyn,Galvan,"",0.0
11044,Daniel,Henson,"",0.0
11047,Mary,Smith,"",0.0
11097,Mary,Hatfield,"",0.0
11418,Mary,Smith,529.97,529.97
11438,Mary,Pugh,199.99,199.99
12191,Michael,Torres,"",0.0
1254,Mary,Barker,159.99,159.99
1383,Catherine,Smith,"",0.0
1616,William,Johnson,"",0.0
1749,Mary,West,"",0.0
1874,Mary,Deleon,"",0.0
1901,Jacob,Smith,"",0.0
2098,Sara,Davis,"",0.0
2118,Mary,Smith,"",0.0
2426,Mary,Phillips,"",0.0
2437,Juan,Smith,"",0.0
2554,Zachary,Smith,"",0.0
2571,Zachary,Beasley,"",0.0
2603,Mary,Taylor,"",0.0
2831,Mary,Padilla,1479.85,1479.85
3224,Kevin,Bowers,"",0.0
3285,Michelle,Gilbert,"",0.0
3340,Linda,Fletcher,"",0.0
3892,Billy,Smith,"",0.0
4280,Mary,Mccoy,"",0.0
4752,Mary,Smith,"",0.0
4954,Mary,Smith,"",0.0
5536,Mary,Smith,"",0.0
5742,Laura,Smith,"",0.0
6025,Mary,Smith,"",0.0
6180,Mary,Smith,"",0.0
6200,Brenda,Robles,419.86,419.86
6513,Mary,Smith,"",0.0
6984,John,Ewing,"",0.0
7048,Mary,Smith,"",0.0
7115,Brandon,Willis,"",0.0
7321,Mary,Haas,"",0.0
7559,Janice,Bishop,"",0.0
7782,Mary,Smith,"",0.0
7909,Aaron,Mann,"",0.0
7925,William,Smith,"",0.0
8095,Dennis,Smith,250.0,250.0
8225,Nathan,Smith,"",0.0
8412,Tiffany,Wagner,99.99,99.99
8659,Brenda,Wong,"",0.0
8674,Mary,Rhodes,509.90999999999997,509.90999999999997
8922,Jean,Smith,"",0.0
8969,Sandra,Bennett,"",0.0
9014,Mary,Smith,"",0.0
912,Mary,Roy,"",0.0
9161,Mary,Smith,"",0.0
9246,Mary,Richmond,"",0.0
9288,Mary,Mason,50.0,50.0
9604,Nathan,Kane,"",0.0
9729,Mary,Smith,"",0.0
10134,Mary,Stuart,"",0.0
10443,Eric,Smith,"",0.0
10463,Mary,Graham,"",0.0
10621,Kevin,Wright,"",0.0
10641,Mary,Hodges,"",0.0
10681,Mary,Hatfield,"",0.0
10696,Mary,Taylor,"",0.0
10850,Mary,Smith,"",0.0
10869,Nicole,Gallegos,499.87,499.87
11023,Mary,Smith,"",0.0
11383,Elizabeth,Smith,477.93000000000006,477.93000000000006
11487,Cheryl,Evans,"",0.0
11746,Frances,Smith,"",0.0
11867,Richard,Ward,"",0.0
11942,Mary,Bernard,"",0.0
12283,Willie,Pena,"",0.0
12344,Mary,Cruz,"",0.0
1568,Mary,Larson,459.95,459.95
18,Robert,Smith,1309.8500000000001,1309.8500000000001
1978,Mary,White,129.99,129.99
2251,Gregory,Manning,"",0.0
2258,Dorothy,Parrish,"",0.0
2552,Karen,Smith,"",0.0
3114,Mary,Briggs,"",0.0
3125,Dylan,Walker,"",0.0
3243,Julia,Lewis,"",0.0
3309,Mary,Williams,934.96,934.96
3523,Mary,Mcgee,"",0.0
359,Mary,Pena,"",0.0
